LAMMPS data file via write_data, version 19 Sep 2019, timestep = 0

112 atoms
5 atom types

0.0000000000000000e+00 1.3077800000000000e+01 xlo xhi
0.0000000000000000e+00 1.3077800000000000e+01 ylo yhi
0.0000000000000000e+00 1.3077800000000000e+01 zlo zhi
8.0075784870091403e-16 8.0075784870091403e-16 8.0075784870091403e-16 xy xz yz

Masses

1 1
2 1
3 1
4 1
5 1

Atoms # atomic

93 2 1.6347331440000006e+00 8.1736331440000001e+00 1.1443099433000000e+01 0 0 0
94 4 1.0009483082567871e-15 6.5388999999999990e+00 9.8083662889999985e+00 0 0 0
95 2 4.9041994330000005e+00 8.1736331440000001e+00 1.1443099433000000e+01 0 0 0
96 4 3.2694662889999995e+00 6.5388999999999990e+00 9.8083662889999985e+00 0 0 0
97 2 1.6347331439999997e+00 1.1443099433000000e+01 1.1443099433000000e+01 0 0 0
98 4 1.3077799999999996e+01 9.8083662889999985e+00 9.8083662889999985e+00 -1 0 0
15 2 8.1736331440000001e+00 1.6347331439999997e+00 1.6347331439999997e+00 0 0 0
16 4 6.5388999999999982e+00 0.0000000000000000e+00 0.0000000000000000e+00 0 0 0
17 2 1.1443099433000000e+01 1.6347331439999997e+00 1.6347331439999997e+00 0 0 0
18 4 9.8083662889999985e+00 0.0000000000000000e+00 0.0000000000000000e+00 0 0 0
19 2 8.1736331440000001e+00 4.9041994329999996e+00 1.6347331439999997e+00 0 0 0
20 4 6.5388999999999982e+00 3.2694662889999999e+00 0.0000000000000000e+00 0 0 0
21 2 1.1443099433000000e+01 4.9041994329999996e+00 1.6347331439999997e+00 0 0 0
22 4 9.8083662889999985e+00 3.2694662889999999e+00 0.0000000000000000e+00 0 0 0
23 2 8.1736331440000001e+00 1.6347331439999997e+00 4.9041994329999996e+00 0 0 0
24 4 6.5388999999999982e+00 2.0019045955587338e-16 3.2694662889999999e+00 0 0 0
25 2 1.1443099433000000e+01 1.6347331439999997e+00 4.9041994329999996e+00 0 0 0
26 4 9.8083662889999985e+00 2.0019045955587338e-16 3.2694662889999999e+00 0 0 0
27 2 8.1736331440000001e+00 4.9041994329999996e+00 4.9041994329999996e+00 0 0 0
28 4 6.5388999999999982e+00 3.2694662889999999e+00 3.2694662889999999e+00 0 0 0
71 2 8.1736331440000001e+00 1.6347331440000001e+00 8.1736331440000001e+00 0 0 0
72 4 6.5388999999999973e+00 4.0037892435045692e-16 6.5388999999999982e+00 0 0 0
73 2 1.1443099433000000e+01 1.6347331440000001e+00 8.1736331440000001e+00 0 0 0
74 4 9.8083662889999985e+00 4.0037892435045692e-16 6.5388999999999982e+00 0 0 0
75 2 8.1736331440000001e+00 4.9041994329999996e+00 8.1736331440000001e+00 0 0 0
76 4 6.5388999999999973e+00 3.2694662889999999e+00 6.5388999999999982e+00 0 0 0
77 2 1.1443099433000000e+01 4.9041994329999996e+00 8.1736331440000001e+00 0 0 0
78 4 9.8083662889999985e+00 3.2694662889999999e+00 6.5388999999999982e+00 0 0 0
79 2 8.1736331440000001e+00 1.6347331440000001e+00 1.1443099433000000e+01 0 0 0
80 4 6.5388999999999990e+00 6.0056938390633027e-16 9.8083662889999985e+00 0 0 0
81 2 1.1443099433000000e+01 1.6347331440000001e+00 1.1443099433000000e+01 0 0 0
82 4 9.8083662889999985e+00 6.0056938390633027e-16 9.8083662889999985e+00 0 0 0
83 2 8.1736331440000001e+00 4.9041994329999996e+00 1.1443099433000000e+01 0 0 0
84 4 6.5388999999999990e+00 3.2694662889999999e+00 9.8083662889999985e+00 0 0 0
43 2 8.1736331440000001e+00 8.1736331440000001e+00 1.6347331439999997e+00 0 0 0
44 4 6.5388999999999973e+00 6.5388999999999982e+00 0.0000000000000000e+00 0 0 0
45 2 1.1443099433000000e+01 8.1736331440000001e+00 1.6347331439999997e+00 0 0 0
46 4 9.8083662889999985e+00 6.5388999999999982e+00 0.0000000000000000e+00 0 0 0
47 2 8.1736331440000001e+00 1.1443099433000000e+01 1.6347331439999997e+00 0 0 0
48 4 6.5388999999999990e+00 9.8083662889999985e+00 0.0000000000000000e+00 0 0 0
49 2 1.1443099433000000e+01 1.1443099433000000e+01 1.6347331439999997e+00 0 0 0
50 4 9.8083662889999985e+00 9.8083662889999985e+00 0.0000000000000000e+00 0 0 0
51 2 8.1736331440000001e+00 8.1736331440000001e+00 4.9041994329999996e+00 0 0 0
52 4 6.5388999999999973e+00 6.5388999999999982e+00 3.2694662889999999e+00 0 0 0
53 2 1.1443099433000000e+01 8.1736331440000001e+00 4.9041994329999996e+00 0 0 0
54 4 9.8083662889999985e+00 6.5388999999999982e+00 3.2694662889999999e+00 0 0 0
55 2 8.1736331440000001e+00 1.1443099433000000e+01 4.9041994329999996e+00 0 0 0
56 4 6.5388999999999990e+00 9.8083662889999985e+00 3.2694662889999999e+00 0 0 0
99 2 8.1736331440000001e+00 8.1736331440000001e+00 8.1736331440000001e+00 0 0 0
100 4 6.5388999999999964e+00 6.5388999999999973e+00 6.5388999999999982e+00 0 0 0
101 2 1.1443099433000000e+01 8.1736331440000001e+00 8.1736331440000001e+00 0 0 0
102 4 9.8083662889999985e+00 6.5388999999999973e+00 6.5388999999999982e+00 0 0 0
103 2 8.1736331440000001e+00 1.1443099433000000e+01 8.1736331440000001e+00 0 0 0
104 4 6.5388999999999982e+00 9.8083662889999985e+00 6.5388999999999982e+00 0 0 0
105 2 1.1443099433000000e+01 1.1443099433000000e+01 8.1736331440000001e+00 0 0 0
106 4 9.8083662889999985e+00 9.8083662889999985e+00 6.5388999999999982e+00 0 0 0
107 2 8.1736331440000001e+00 8.1736331440000001e+00 1.1443099433000000e+01 0 0 0
108 4 6.5388999999999982e+00 6.5388999999999990e+00 9.8083662889999985e+00 0 0 0
109 2 1.1443099433000000e+01 8.1736331440000001e+00 1.1443099433000000e+01 0 0 0
110 4 9.8083662889999985e+00 6.5388999999999990e+00 9.8083662889999985e+00 0 0 0
111 2 8.1736331440000001e+00 1.1443099433000000e+01 1.1443099433000000e+01 0 0 0
112 4 6.5388999999999990e+00 9.8083662889999985e+00 9.8083662889999985e+00 0 0 0

Velocities

1 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
2 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
3 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
4 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
5 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
6 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
7 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
8 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
9 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
10 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
11 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
12 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
13 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
14 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
57 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
58 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
59 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
60 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
61 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
62 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
63 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
64 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
65 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
66 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
67 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
68 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
69 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
70 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
29 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
30 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
31 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
32 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
33 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
34 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
35 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
36 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
37 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
38 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
39 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
40 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
41 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
42 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
85 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
86 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
87 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
88 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
89 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
90 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
91 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
92 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
93 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
94 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
95 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
96 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
97 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
98 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
15 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
16 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
17 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
19 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
20 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
21 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
22 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
23 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
24 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
25 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
26 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
27 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
28 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
71 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
72 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
73 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
74 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
75 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
76 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
77 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
78 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
79 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
80 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
81 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
82 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
83 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
84 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
43 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
44 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
45 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
46 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
47 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
48 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
49 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
50 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
51 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
52 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
53 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
54 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
55 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
56 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
99 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
100 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
101 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
102 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
103 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
104 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
105 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
106 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
107 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
108 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
109 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
110 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
111 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
112 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
