lz: 406.97211617872744682 Vol: 67446530.354282662272 PE: -28687594.8705567  Pxx: 0.000121032390560553 Pyy: -0.000131734239509111 Pzz: -0.0750838817432132 
lz: 407.37908829490544349 Vol: 67463657.117126405239 PE: -28687376.1340216  Pxx: -3.19317366601119e-05 Pyy: -3.91850802407586e-05 Pzz: 0.146489776400029 
lz: 407.78606041108446334 Vol: 67488587.044548749924 PE: -28686946.2177677  Pxx: -2.52246537235482e-05 Pyy: 1.28914641270293e-06 Pzz: 0.382489977457428 
lz: 408.19303252726342635 Vol: 67506920.779367744923 PE: -28686481.5768174  Pxx: -6.1734069972046e-05 Pyy: -3.99025397543592e-05 Pzz: 0.604342942031703 
lz: 408.60000464344142301 Vol: 67526797.901329085231 PE: -28686262.5599342  Pxx: -3.80047809088335e-05 Pyy: -3.75194852751892e-05 Pzz: 0.826760695610707 
lz: 409.00697675962044286 Vol: 67547776.421187028289 PE: -28686074.8339648  Pxx: 5.56303786918785e-05 Pyy: -4.42592404675905e-05 Pzz: 1.05819695272294 
lz: 409.41394887579946271 Vol: 67569102.366476252675 PE: -28685639.2695094  Pxx: 7.54648697747484e-05 Pyy: 0.000156485983329112 Pzz: 1.26931672745806 
lz: 409.82092099197842572 Vol: 67587620.495254293084 PE: -28684949.40846  Pxx: 0.000100903202375024 Pyy: -1.78841718520623e-05 Pzz: 1.50079325478277 
lz: 410.22789310815642239 Vol: 67609898.842369928956 PE: -28684014.8765551  Pxx: 5.04974172213949e-05 Pyy: 2.35354939556006e-05 Pzz: 1.71013934889751 
lz: 410.63486522433544224 Vol: 67632465.485889360309 PE: -28683036.1576257  Pxx: 0.000157561835294225 Pyy: 4.16681898113038e-05 Pzz: 1.93124069034425 
lz: 411.04183734051446208 Vol: 67651123.336819410324 PE: -28682033.0908492  Pxx: -8.59388067155836e-05 Pyy: -3.79166136795985e-05 Pzz: 2.14363873408252 
lz: 411.44880945669342509 Vol: 67670565.776041015983 PE: -28681234.2145199  Pxx: 4.19986713065842e-05 Pyy: 4.83556966977899e-06 Pzz: 2.35524175640286 
lz: 411.85578157287142176 Vol: 67689317.09940007329 PE: -28680458.9352631  Pxx: -5.70139103643412e-05 Pyy: -1.810873939276e-06 Pzz: 2.56909446799254 
lz: 412.26275368905044161 Vol: 67711644.105604782701 PE: -28679257.1607001  Pxx: -4.16801118170843e-05 Pyy: -0.00021575130360416 Pzz: 2.77345896802939 
lz: 412.66972580522946146 Vol: 67730813.32994402945 PE: -28677733.4756664  Pxx: -3.7064964363721e-05 Pyy: -4.92937315792495e-05 Pzz: 2.99137056008036 
lz: 413.07669792140745813 Vol: 67751378.140214204788 PE: -28676046.3142218  Pxx: -7.38622279969371e-05 Pyy: -9.18803506766672e-05 Pzz: 3.19228801981045 
lz: 413.07669792140745813 Vol: 67752332.945949837565 PE: -28676031.4654774  Pxx: 0.000132456476835759 Pyy: 1.51523665348614e-05 Pzz: 3.19449871254073 
lz: 413.48977461932844335 Vol: 67772736.784998729825 PE: -28674758.8273952  Pxx: 6.28543833377474e-05 Pyy: 0.000186137388861308 Pzz: 3.4007242202446 
lz: 413.90285131724942858 Vol: 67793658.210655808449 PE: -28673276.9305152  Pxx: -0.000131342612797996 Pyy: 7.32324058411696e-06 Pzz: 3.61413714330248 
lz: 414.31592801517143698 Vol: 67812353.322278827429 PE: -28671554.4646192  Pxx: -9.5491045292954e-05 Pyy: -1.07887266835052e-05 Pzz: 3.82105513629141 
lz: 414.72900471309242221 Vol: 67835024.507063388824 PE: -28669743.2455245  Pxx: 1.67309995102241e-05 Pyy: 6.04355714011586e-05 Pzz: 4.02204601120096 
lz: 415.14208141101443061 Vol: 67856795.172727748752 PE: -28667878.1784252  Pxx: 9.83692936880552e-05 Pyy: 4.90533361717136e-05 Pzz: 4.22649613081842 
lz: 415.55515810893541584 Vol: 67875977.438561499119 PE: -28665939.0251352  Pxx: 1.10787592027915e-05 Pyy: 9.89179518938526e-05 Pzz: 4.4230793346445 
lz: 415.96823480685645791 Vol: 67896265.790294200182 PE: -28663993.0967938  Pxx: 2.22045713420145e-05 Pyy: 7.57943740507467e-05 Pzz: 4.62450845830057 
lz: 416.38131150477840947 Vol: 67917159.015084862709 PE: -28661950.2685386  Pxx: 9.27011125744423e-05 Pyy: -6.15013750862333e-06 Pzz: 4.81858869947729 
lz: 416.79438820269945154 Vol: 67935687.335119336843 PE: -28659691.7556521  Pxx: -4.33526908371412e-05 Pyy: 3.1798848294859e-05 Pzz: 5.00996388549191 
lz: 417.20746490062145995 Vol: 67957231.527679160237 PE: -28657409.6476466  Pxx: 1.42152697300106e-05 Pyy: -4.54232285138066e-05 Pzz: 5.20715233440112 
lz: 417.62054159854244517 Vol: 67974495.259595423937 PE: -28654989.7479224  Pxx: 3.61676943021422e-05 Pyy: -9.8036892203328e-05 Pzz: 5.38421729628702 
lz: 418.0336182964634304 Vol: 67996479.19852758944 PE: -28652706.1008343  Pxx: 8.95053684855674e-05 Pyy: 4.97156835637985e-05 Pzz: 5.58515470322573 
lz: 418.4466949943854388 Vol: 68015031.77363269031 PE: -28650273.5445393  Pxx: 1.53934720579397e-05 Pyy: -9.27594169716532e-06 Pzz: 5.75600374054118 
lz: 418.85977169230642403 Vol: 68035676.767985031009 PE: -28647889.2677096  Pxx: -3.34002000453918e-05 Pyy: -7.76501075403944e-05 Pzz: 5.94936631633031 
lz: 419.27284839022843244 Vol: 68054316.21857444942 PE: -28645226.1387391  Pxx: -3.06738548445291e-05 Pyy: -0.000151542603526422 Pzz: 6.11537021324635 
lz: 419.68592508814941766 Vol: 68075224.246098726988 PE: -28642534.5582079  Pxx: -1.28238006370225e-05 Pyy: -6.50656214566812e-05 Pzz: 6.28934876884113 
lz: 420.09900178607045973 Vol: 68093321.732609570026 PE: -28639831.4718372  Pxx: 1.66394466847013e-05 Pyy: -0.000186573404523432 Pzz: 6.46439752047333 
lz: 420.51207848399241129 Vol: 68115302.943948701024 PE: -28637021.7509697  Pxx: 0.000119342441918208 Pyy: 3.25448487978129e-05 Pzz: 6.62297810047167 
lz: 420.92515518191345336 Vol: 68132727.666254729033 PE: -28634191.771938  Pxx: -1.42894220613408e-05 Pyy: 8.24907160936561e-05 Pzz: 6.80667139664241 
lz: 421.33823187983546177 Vol: 68151331.59392824769 PE: -28631182.417544  Pxx: -0.000162728456868027 Pyy: 2.8887360957065e-05 Pzz: 6.95679378312169 
lz: 421.75130857775644699 Vol: 68171786.299003571272 PE: -28628185.2756465  Pxx: 7.04218477572236e-05 Pyy: 5.28896054047166e-06 Pzz: 7.12924147460561 
lz: 422.1643852756784554 Vol: 68186954.527185693383 PE: -28625065.3017858  Pxx: -7.6440644170188e-07 Pyy: -8.74313181423317e-06 Pzz: 7.28302792567956 
lz: 422.57746197359944063 Vol: 68207181.951154977083 PE: -28622001.9518082  Pxx: 2.60325674808093e-05 Pyy: -7.41289999366203e-05 Pzz: 7.43884606438916 
lz: 422.99053867152042585 Vol: 68224427.5565315485 PE: -28618925.6860881  Pxx: -7.92506153340452e-06 Pyy: -9.65752609954802e-05 Pzz: 7.58801619008416 
lz: 423.40361536944243426 Vol: 68243836.288241937757 PE: -28615754.3729759  Pxx: -0.000114892856551739 Pyy: 5.20322563715114e-06 Pzz: 7.73118424164053 
lz: 423.81669206736341948 Vol: 68262001.622732400894 PE: -28612576.0605725  Pxx: -3.29546500064621e-05 Pyy: -1.90087897908268e-05 Pzz: 7.87565933872845 
lz: 424.22976876528542789 Vol: 68281244.266948387027 PE: -28609346.7298801  Pxx: -0.00010796787398609 Pyy: -5.66284141138755e-05 Pzz: 8.02681641082159 
lz: 424.64284546320641311 Vol: 68297040.377381622791 PE: -28605980.9927736  Pxx: -5.21857145867011e-06 Pyy: -6.54759791455952e-05 Pzz: 8.14576779231557 
lz: 425.05592216112745518 Vol: 68316767.400459140539 PE: -28602772.7088798  Pxx: -3.28871316867092e-07 Pyy: -9.94180459516299e-05 Pzz: 8.30814154731183 
lz: 425.46899885904946359 Vol: 68328916.91246317327 PE: -28599231.4770271  Pxx: 7.42133311548284e-06 Pyy: -5.28638202577096e-05 Pzz: 8.40715813996163 
lz: 425.88207555697044882 Vol: 68352317.942019939423 PE: -28595797.1556973  Pxx: 6.95431579600675e-05 Pyy: -3.54258957605413e-05 Pzz: 8.56574249077238 
lz: 426.29515225489245722 Vol: 68366586.720403626561 PE: -28592291.7157147  Pxx: 0.000103979335917341 Pyy: 4.32039712106453e-05 Pzz: 8.67332247632291 
lz: 426.70822895281344245 Vol: 68383780.250623136759 PE: -28588900.9794801  Pxx: -9.35125112479433e-05 Pyy: 5.68933337529479e-05 Pzz: 8.80046589324959 
lz: 427.12130565073442767 Vol: 68398349.045906081796 PE: -28585454.2338218  Pxx: 0.00015237248999314 Pyy: -9.5781813756408e-06 Pzz: 8.91754429744342 
lz: 427.53438234865643608 Vol: 68414607.500199452043 PE: -28582027.7150391  Pxx: 5.85194577962879e-05 Pyy: 8.03294526055583e-06 Pzz: 9.01866979405784 
lz: 427.9474590465774213 Vol: 68431270.21760495007 PE: -28578529.8272938  Pxx: 5.45958642669389e-05 Pyy: 0.000161435251467893 Pzz: 9.13988498085898 
lz: 428.36053574449942971 Vol: 68446185.49463544786 PE: -28575075.720714  Pxx: 5.01780730364591e-05 Pyy: -5.8593489829817e-05 Pzz: 9.23765990204738 
lz: 428.77361244242041494 Vol: 68458347.279211774468 PE: -28571716.7052045  Pxx: -3.9034557953376e-05 Pyy: 1.1461318745075e-06 Pzz: 9.32674659326734 
lz: 429.186689140341457 Vol: 68474676.036860749125 PE: -28568368.394671  Pxx: -6.92635059532683e-05 Pyy: 2.72408352426564e-05 Pzz: 9.43425092460471 
lz: 429.59976583826340857 Vol: 68487518.766170948744 PE: -28564940.4286476  Pxx: 0.000123432999118916 Pyy: -8.21428748241382e-05 Pzz: 9.5115739043986 
lz: 430.01284253618445064 Vol: 68501362.574103698134 PE: -28561633.0848049  Pxx: -2.56926583584396e-05 Pyy: 6.42546103972965e-05 Pzz: 9.59302302551544 
lz: 430.42591923410645904 Vol: 68512400.397917538881 PE: -28558378.3521059  Pxx: 2.09247939922137e-05 Pyy: 0.000110565912780612 Pzz: 9.67358218815975 
lz: 430.83899593202744427 Vol: 68524114.029137730598 PE: -28555277.2570659  Pxx: 1.07685743087063e-05 Pyy: -8.01362621317821e-05 Pzz: 9.71923809459797 
lz: 431.25207262994842949 Vol: 68533670.050924822688 PE: -28552281.3645599  Pxx: 3.90180150319001e-05 Pyy: -6.58969437031918e-05 Pzz: 9.80138879069034 
lz: 431.6651493278704379 Vol: 68541930.453909084201 PE: -28549349.5657337  Pxx: 1.27431458449137e-05 Pyy: 5.77099462058831e-05 Pzz: 9.83174867042439 
lz: 432.07822602579142313 Vol: 68550102.768004193902 PE: -28546420.2027386  Pxx: -3.64559705494419e-05 Pyy: -2.64471122532353e-05 Pzz: 9.88625893931703 
lz: 432.49130272371343153 Vol: 68558296.579611480236 PE: -28543806.4132809  Pxx: 0.000101922741134909 Pyy: -8.09460166216623e-05 Pzz: 9.90244161509319 
lz: 432.90437942163441676 Vol: 68561005.489559456706 PE: -28541883.1274521  Pxx: 0.000118642181446341 Pyy: -6.55243481374034e-05 Pzz: 9.89002368518233 
lz: 433.33728380105543465 Vol: 68542902.117574363947 PE: -28542861.4587814  Pxx: -7.09811035402008e-05 Pyy: -0.000101167728755428 Pzz: 9.74216025423099 
lz: 433.77018818047741888 Vol: 68546901.660883665085 PE: -28540946.6241439  Pxx: -6.03838171581494e-05 Pyy: -2.43794493885801e-05 Pzz: 9.72717425016552 
lz: 434.20309255989945996 Vol: 68552449.8337431252 PE: -28538881.6680651  Pxx: 6.23069904054414e-05 Pyy: -5.27836437192528e-06 Pzz: 9.73117647798705 
lz: 434.63599693932042101 Vol: 68542543.639749243855 PE: -28538108.9446924  Pxx: 2.27286549984765e-05 Pyy: -6.5376530145421e-05 Pzz: 9.65728798924018 
lz: 435.06890131874246208 Vol: 68528512.065959379077 PE: -28539166.1413399  Pxx: -6.82229842129121e-05 Pyy: -8.35378600714588e-05 Pzz: 9.54538935204203 
lz: 435.50180569816342313 Vol: 68519954.60005094111 PE: -28539209.4443217  Pxx: 7.93478642439172e-05 Pyy: 3.837983564473e-05 Pzz: 9.4655102555453 
lz: 435.93471007758540736 Vol: 68511705.051172241569 PE: -28538988.3229063  Pxx: -0.000106333301755024 Pyy: -0.000126826443950745 Pzz: 9.38593411788147 
lz: 436.36761445700744844 Vol: 68507629.534039452672 PE: -28538746.9283139  Pxx: -8.56360123080703e-06 Pyy: -1.54432293932943e-05 Pzz: 9.32400869186656 
lz: 436.80051883642840949 Vol: 68500395.810307398438 PE: -28538556.9105743  Pxx: -6.00549527187486e-05 Pyy: 4.00233707674097e-06 Pzz: 9.24166885473031 
lz: 437.23342321585045056 Vol: 68488521.449181303382 PE: -28538535.4783532  Pxx: 6.39141637916913e-05 Pyy: -6.3769669629339e-05 Pzz: 9.14611078843997 
lz: 437.66632759527243479 Vol: 68478860.232645362616 PE: -28539256.3369818  Pxx: 2.19914381834545e-05 Pyy: 8.55743844495965e-05 Pzz: 9.01328462501223 
lz: 438.09923197469345268 Vol: 68456827.58780439198 PE: -28540769.3492102  Pxx: 8.10383059476623e-05 Pyy: 3.54814683745571e-05 Pzz: 8.81454073560745 
lz: 438.53213635411543692 Vol: 68435448.499968603253 PE: -28542744.2165242  Pxx: -1.70074807469576e-05 Pyy: 4.87675294398492e-05 Pzz: 8.63033840607299 
lz: 438.96504073353645481 Vol: 68417376.138142377138 PE: -28544570.9536784  Pxx: 8.6941380372989e-05 Pyy: -5.90900034348123e-05 Pzz: 8.45262031235303 
lz: 439.39794511295843904 Vol: 68408119.660444021225 PE: -28545088.7392074  Pxx: -1.90271987991065e-05 Pyy: -4.43896550108328e-05 Pzz: 8.34418991424661 
lz: 439.83084949238042327 Vol: 68400169.721413388848 PE: -28545501.5496423  Pxx: 7.70938663112313e-06 Pyy: -0.000136166821294212 Pzz: 8.26753058511053 
lz: 440.26375387180144116 Vol: 68396303.437821120024 PE: -28545155.9175968  Pxx: 0.000137315001916942 Pyy: -4.65502499739176e-05 Pzz: 8.18659591947493 
lz: 440.6966582512234254 Vol: 68393256.508959636092 PE: -28544371.2693864  Pxx: 3.64177190063964e-05 Pyy: 0.000104596121701316 Pzz: 8.14975169535952 
lz: 441.12956263064540963 Vol: 68386912.742559492588 PE: -28543904.2536601  Pxx: 6.76035687700275e-05 Pyy: -3.3021518260115e-05 Pzz: 8.09509770107907 
lz: 441.56246701006642752 Vol: 68383563.567424595356 PE: -28543560.5289178  Pxx: 3.80903411831331e-05 Pyy: -0.000121533037375991 Pzz: 8.0368892356193 
lz: 441.99537138948841175 Vol: 68380741.353067591786 PE: -28542806.904928  Pxx: -2.53461266412748e-05 Pyy: -4.14381048179764e-05 Pzz: 8.00055394102323 
lz: 442.42827576891045283 Vol: 68380576.155256062746 PE: -28541837.8339977  Pxx: 7.30579745745988e-05 Pyy: 9.09432260432968e-05 Pzz: 7.9884375182445 
lz: 442.86118014833141387 Vol: 68384072.789164945483 PE: -28540550.7206661  Pxx: 5.94907735228696e-05 Pyy: 2.50874547264363e-05 Pzz: 7.9703816662845 
lz: 443.29408452775345495 Vol: 68386687.476026087999 PE: -28539405.1516359  Pxx: 0.00010274208765789 Pyy: 4.93485693412007e-05 Pzz: 7.9771644460261 
lz: 443.726988907174416 Vol: 68381622.591533154249 PE: -28538354.6475838  Pxx: -0.000121312026281775 Pyy: -3.06532979895995e-05 Pzz: 7.93111523703476 
lz: 444.15989328659645707 Vol: 68380789.525257632136 PE: -28537596.4142217  Pxx: -7.19873526251625e-05 Pyy: -8.69364330581597e-05 Pzz: 7.90418965422083 
lz: 444.5927976660184413 Vol: 68378759.204096406698 PE: -28536950.5272474  Pxx: 1.37594893191845e-05 Pyy: -3.76479755830859e-05 Pzz: 7.87241039718216 
lz: 445.0257020454394592 Vol: 68376519.211671128869 PE: -28536149.5430054  Pxx: -0.000115738019974217 Pyy: 1.04866075163639e-05 Pzz: 7.83630975977311 
lz: 445.45860642486144343 Vol: 68380569.446991443634 PE: -28535048.4221294  Pxx: 1.3317317317811e-05 Pyy: 2.98744937662488e-05 Pzz: 7.84827927120908 
lz: 445.89151080428342766 Vol: 68374146.024236574769 PE: -28534444.8979735  Pxx: -5.37528968408339e-05 Pyy: -5.68459317278795e-05 Pzz: 7.79286351677507 
lz: 446.32441518370444555 Vol: 68372465.182252272964 PE: -28533875.3263001  Pxx: -0.000154642654664861 Pyy: -1.45688727333145e-05 Pzz: 7.76289538829119 
lz: 446.75731956312642978 Vol: 68380613.002989754081 PE: -28532716.667589  Pxx: 0.000181029525898242 Pyy: -4.65495326804987e-05 Pzz: 7.79589135025096 
lz: 447.19022394254841402 Vol: 68382195.381279528141 PE: -28531365.2916663  Pxx: 5.63864677770353e-05 Pyy: 1.64559174559286e-05 Pzz: 7.81392512517912 
lz: 447.62312832196943191 Vol: 68388137.405416861176 PE: -28530272.5882735  Pxx: 0.000126391740891488 Pyy: 1.36827809362783e-05 Pzz: 7.83127305857944 
lz: 448.05603270139141614 Vol: 68390884.828648284078 PE: -28529269.5580589  Pxx: 0.000137557266517538 Pyy: 2.32380988764848e-05 Pzz: 7.85750863445916 
lz: 448.48893708081243403 Vol: 68391909.771259620786 PE: -28528342.5646205  Pxx: 0.000125453613288828 Pyy: 1.23686758511928e-05 Pzz: 7.84025187849962 
lz: 448.92184146023441826 Vol: 68388347.225677624345 PE: -28528090.960983  Pxx: -0.000176858251540108 Pyy: -7.28851478168781e-05 Pzz: 7.82926198272659 
lz: 449.35474583965645934 Vol: 68386471.543780580163 PE: -28527959.2579629  Pxx: 9.28637270053222e-05 Pyy: -3.0910946919576e-05 Pzz: 7.79988511273243 
lz: 449.78765021907742039 Vol: 68385576.17014349997 PE: -28527427.2100497  Pxx: -6.9829292925084e-05 Pyy: -1.61655296304483e-05 Pzz: 7.78661207023897 
lz: 450.22055459849946146 Vol: 68379209.779939427972 PE: -28527548.9656884  Pxx: 4.17797826398474e-05 Pyy: -5.79117654494858e-05 Pzz: 7.75220556230802 
