lz: 431.98941016636086943 Vol: 68512103.826427921653 PE: -28472760.9803243  Pxx: -4.45079343638396e-05 Pyy: 8.63212210203718e-05 Pzz: 7.6349741952632 
lz: 432.41417851460687416 Vol: 68520755.300542026758 PE: -28469995.7395402  Pxx: 4.8477160394719e-05 Pyy: -9.15109068938867e-06 Pzz: 7.67332973852261 
lz: 432.84659269312186325 Vol: 68525541.639078572392 PE: -28467817.1407748  Pxx: 0.000110676190712581 Pyy: 6.67576963213431e-05 Pzz: 7.6804616229856 
lz: 433.279006871635886 Vol: 68536947.852569997311 PE: -28465094.4923912  Pxx: 0.000124493414998201 Pyy: 9.59345564954355e-05 Pzz: 7.72995229533796 
lz: 433.71142105015087509 Vol: 68543059.376409515738 PE: -28462359.644007  Pxx: -2.39129012766556e-05 Pyy: -7.168896411137e-05 Pzz: 7.75707377672919 
lz: 434.14383522866586418 Vol: 68550774.85469943285 PE: -28459845.5869894  Pxx: 3.82467817273364e-06 Pyy: -9.70574378155443e-07 Pzz: 7.7774303319214 
lz: 434.57624940717988693 Vol: 68556243.782190695405 PE: -28457551.8669403  Pxx: 9.11661336918283e-06 Pyy: -0.000143452142016128 Pzz: 7.80080862686992 
lz: 435.00866358569487602 Vol: 68563085.122031837702 PE: -28455255.5794471  Pxx: 2.26451187216278e-05 Pyy: -6.50924400117387e-05 Pzz: 7.81407784091123 
lz: 435.44107776420889877 Vol: 68567111.825505539775 PE: -28452879.2683683  Pxx: 3.84703865414108e-05 Pyy: 2.20380039113335e-05 Pzz: 7.8274983411338 
lz: 435.87349194272388786 Vol: 68570848.529712215066 PE: -28450610.5078741  Pxx: 7.95287837902006e-05 Pyy: 2.31782127010955e-05 Pzz: 7.82676349574699 
lz: 436.30590612123887695 Vol: 68574455.555320188403 PE: -28448473.815334  Pxx: 7.71208224977778e-05 Pyy: -3.70463337232182e-05 Pzz: 7.81918450203388 
lz: 436.7383202997528997 Vol: 68577774.572692885995 PE: -28446456.1119215  Pxx: -1.67119783844515e-05 Pyy: 8.55765796376657e-05 Pzz: 7.80904084316294 
lz: 437.17073447826788879 Vol: 68573257.678391829133 PE: -28445036.1860995  Pxx: -3.87911353048375e-05 Pyy: -5.11604611922776e-05 Pzz: 7.77337732011681 
lz: 437.60314865678191154 Vol: 68577008.677393272519 PE: -28443327.3379983  Pxx: 9.52111560019517e-05 Pyy: -0.000110046201767419 Pzz: 7.74562533849593 
lz: 438.03556283529690063 Vol: 68575374.394009828568 PE: -28441660.1137712  Pxx: -6.27144929714786e-05 Pyy: -6.97231543452857e-05 Pzz: 7.72853793026437 
lz: 438.46797701381188972 Vol: 68574501.394502282143 PE: -28440086.8114466  Pxx: -0.000181506781700697 Pyy: -0.000114202360534938 Pzz: 7.68570263905187 
lz: 438.90039119232585563 Vol: 68573002.731498166919 PE: -28438732.6025188  Pxx: 8.45494659243073e-05 Pyy: -0.000206017308994685 Pzz: 7.64711937642124 
lz: 439.33280537084090156 Vol: 68568159.501630187035 PE: -28437784.8996702  Pxx: 3.34360811941473e-05 Pyy: 2.70010598194555e-05 Pzz: 7.5920815968105 
lz: 439.76521954935486747 Vol: 68561663.831969082355 PE: -28437331.1999373  Pxx: 2.62690510742815e-05 Pyy: -0.000214175559496874 Pzz: 7.52102807879062 
lz: 440.19763372786985656 Vol: 68557856.941649407148 PE: -28436750.3188609  Pxx: -2.41691820672293e-05 Pyy: 2.70836974268759e-05 Pzz: 7.47637937124616 
lz: 440.63004790638490249 Vol: 68553960.972117990255 PE: -28436071.1143882  Pxx: 6.82886091988358e-05 Pyy: 2.16257010246028e-05 Pzz: 7.41192670619978 
lz: 441.0624620848988684 Vol: 68551819.753800079226 PE: -28435499.0731954  Pxx: 6.01202961488163e-05 Pyy: 5.42680674242172e-06 Pzz: 7.37472477982604 
lz: 441.49487626341385749 Vol: 68551729.329694926739 PE: -28434678.0127239  Pxx: 5.40299727886245e-05 Pyy: 0.000123235788655679 Pzz: 7.34891843874838 
lz: 441.92729044192788024 Vol: 68549656.296869784594 PE: -28433638.439525  Pxx: 1.48130411154644e-05 Pyy: -0.000105452077643642 Pzz: 7.33028080752605 
lz: 442.35970462044286933 Vol: 68553606.01844663918 PE: -28432300.1503761  Pxx: 5.90801134414416e-05 Pyy: -0.000104607418510781 Pzz: 7.33104226568553 
lz: 442.79211879895785842 Vol: 68555344.47644533217 PE: -28431006.2270945  Pxx: 2.60052156442968e-06 Pyy: -7.59134138565777e-05 Pzz: 7.3245830897629 
lz: 443.22453297747188117 Vol: 68557382.266476258636 PE: -28429737.636747  Pxx: 6.09213260109885e-06 Pyy: -1.15529867538823e-05 Pzz: 7.32300143272159 
lz: 443.65694715598687026 Vol: 68559312.784681901336 PE: -28428542.6464391  Pxx: 5.82200798055308e-05 Pyy: 3.42950877081441e-05 Pzz: 7.29720570219477 
lz: 444.08936133450185935 Vol: 68559075.068880140781 PE: -28427333.9541649  Pxx: 8.24342358094155e-05 Pyy: 2.96100146677494e-05 Pzz: 7.28237000251359 
lz: 444.5217755130158821 Vol: 68556758.446108698845 PE: -28426256.8301081  Pxx: 0.00010938899175342 Pyy: -1.78534440850887e-05 Pzz: 7.26419368467521 
lz: 444.95418969153087119 Vol: 68559077.658542618155 PE: -28424865.8999704  Pxx: -7.38948837886086e-05 Pyy: -2.23341076496716e-05 Pzz: 7.26228759651871 
lz: 445.38660387004489394 Vol: 68559537.291243612766 PE: -28424060.1582898  Pxx: 6.50940455452114e-05 Pyy: 2.74124176078783e-06 Pzz: 7.22918051290611 
