lz: 407.1083751868369518 Vol: 67556686.241939663887 PE: -28628592.52439  Pxx: 5.68731008496722e-05 Pyy: 9.30720807016263e-05 Pzz: -0.0931841956346278 
lz: 407.51548356202397372 Vol: 67572193.193002387881 PE: -28629018.3781599  Pxx: 4.69709026309941e-05 Pyy: 0.000114638337537714 Pzz: 0.113116779770956 
lz: 407.9225919372109388 Vol: 67589202.098098650575 PE: -28629218.0000503  Pxx: -2.38017573842531e-05 Pyy: -3.19025339517653e-05 Pzz: 0.306814698673294 
lz: 408.32970031239796072 Vol: 67607900.394465297461 PE: -28629198.8002734  Pxx: 5.95913553484298e-05 Pyy: -3.8759879338449e-05 Pzz: 0.509734722720386 
lz: 408.73680868758395945 Vol: 67626644.524180650711 PE: -28629054.8458821  Pxx: 3.53963182131228e-05 Pyy: 3.12392721558678e-05 Pzz: 0.698426055199006 
lz: 409.14391706277092453 Vol: 67642366.933412656188 PE: -28628763.6023319  Pxx: 5.52354732127284e-05 Pyy: -4.73298936942835e-06 Pzz: 0.883727085743306 
lz: 409.55102543795794645 Vol: 67662178.731591582298 PE: -28628436.170738  Pxx: 6.51093374457382e-05 Pyy: 0.000145005513876595 Pzz: 1.08994570534273 
lz: 409.95813381314496837 Vol: 67677689.787020459771 PE: -28627997.3439965  Pxx: -4.57452547792985e-05 Pyy: 2.92315757204413e-07 Pzz: 1.26733003829391 
lz: 410.36524218833193345 Vol: 67694966.853267297149 PE: -28627540.042008  Pxx: -4.76045622268575e-05 Pyy: -4.40867656265522e-05 Pzz: 1.45729416814614 
lz: 410.77235056351895537 Vol: 67713794.383002147079 PE: -28626905.2992071  Pxx: -7.55457695831258e-05 Pyy: -8.61954442675404e-05 Pzz: 1.64786727832121 
lz: 411.17945893870495411 Vol: 67727824.018734440207 PE: -28626216.3616279  Pxx: -3.0448316455081e-05 Pyy: 5.98913429998187e-05 Pzz: 1.81898838654288 
lz: 411.58656731389191918 Vol: 67748910.192909821868 PE: -28625454.3193497  Pxx: -0.00012869064508702 Pyy: 0.000253304957598508 Pzz: 2.01826295826804 
lz: 411.9936756890789411 Vol: 67764394.48237362504 PE: -28624617.9996026  Pxx: 5.82729243867843e-05 Pyy: -8.88987178556127e-06 Pzz: 2.18084057531011 
lz: 412.40078406426596302 Vol: 67781089.69843031466 PE: -28623655.8579057  Pxx: -2.61990032804821e-06 Pyy: -0.000142260138553118 Pzz: 2.3642014221257 
lz: 412.8078924394529281 Vol: 67797798.830765351653 PE: -28622623.1428907  Pxx: -0.000121072418587684 Pyy: -5.25948007854265e-05 Pzz: 2.54693704047454 
