lz: 581.15560993358917585 Vol: 196548968.93339759111 PE: -83682901.2500398  Pxx: 1.35032403166897e-05 Pyy: -5.73373352520037e-05 Pzz: -0.106614545123031 
lz: 581.73676554352221046 Vol: 196610793.34315925837 PE: -83684596.4465847  Pxx: -5.85984043080536e-05 Pyy: -3.62091493222152e-05 Pzz: 0.131576422709962 
lz: 582.31792115345615457 Vol: 196656063.59407439828 PE: -83685212.9950467  Pxx: -9.02541491537917e-07 Pyy: -5.10915450301956e-05 Pzz: 0.318881268953808 
lz: 582.89907676339021236 Vol: 196717417.90394675732 PE: -83681857.5603829  Pxx: 7.61707884824156e-05 Pyy: 4.52404851943967e-05 Pzz: 0.534057617081923 
lz: 583.48023237332324697 Vol: 196767304.58946588635 PE: -83682291.9200737  Pxx: -2.36229631179506e-05 Pyy: -5.79169500573857e-05 Pzz: 0.732346424892016 
lz: 584.06138798325719108 Vol: 196820178.16676962376 PE: -83682786.8300185  Pxx: -2.80872593329572e-05 Pyy: 5.19517145702951e-05 Pzz: 0.949874903605873 
lz: 584.64254359319022569 Vol: 196872967.83155652881 PE: -83679528.2365592  Pxx: -6.92110929859435e-05 Pyy: 3.52715348383897e-05 Pzz: 1.12790859513377 
lz: 585.2236992031241698 Vol: 196934471.47724491358 PE: -83677605.1834959  Pxx: -8.72931095331584e-05 Pyy: 4.47569965523164e-05 Pzz: 1.3531377458582 
lz: 585.80485481305720441 Vol: 196979469.00887480378 PE: -83676628.5366044  Pxx: 2.63187395045624e-05 Pyy: 2.12517845342799e-05 Pzz: 1.53148620476161 
lz: 586.3860104229912622 Vol: 197036349.19892373681 PE: -83673255.0050672  Pxx: -3.95652369214651e-05 Pyy: 2.78972956368915e-05 Pzz: 1.73546365572726 
lz: 586.97239643341424653 Vol: 197089194.55034115911 PE: -83672215.2100078  Pxx: 1.72979088457628e-05 Pyy: 4.53195213956273e-05 Pzz: 1.93187841519415 
lz: 587.55878244383723086 Vol: 197143038.2095054388 PE: -83668447.1933555  Pxx: 9.23844485899776e-05 Pyy: -4.77434921163849e-05 Pzz: 2.12600320771893 
lz: 588.14516845426021519 Vol: 197197933.40373307467 PE: -83665741.546915  Pxx: 4.58077928219093e-05 Pyy: 6.59196197862495e-05 Pzz: 2.32111156227995 
lz: 588.73155446468319951 Vol: 197249396.66628828645 PE: -83663377.9904172  Pxx: 2.44099342748151e-05 Pyy: 2.62513192841918e-06 Pzz: 2.51781751887062 
lz: 589.31794047510618384 Vol: 197300016.00558304787 PE: -83658726.7057009  Pxx: -2.85852598563934e-05 Pyy: -6.6079189474773e-05 Pzz: 2.69950446912358 
lz: 589.90432648552916817 Vol: 197359606.81186702847 PE: -83654330.2254798  Pxx: -1.32570067144518e-06 Pyy: 8.61723602966245e-05 Pzz: 2.89155106506121 
lz: 590.49071249595226618 Vol: 197411841.84491813183 PE: -83651296.4027626  Pxx: 3.88034218351581e-05 Pyy: 1.69841637482229e-05 Pzz: 3.07824033697098 
lz: 591.07709850637525051 Vol: 197465478.64648556709 PE: -83646424.703346  Pxx: 8.68585737126542e-06 Pyy: 8.55214081928071e-05 Pzz: 3.25462730440805 
lz: 591.66348451679823484 Vol: 197522090.26509386301 PE: -83640778.9014221  Pxx: 7.4991108330862e-05 Pyy: 2.99915783062891e-05 Pzz: 3.43922666098196 
lz: 592.24987052722121916 Vol: 197566046.28143841028 PE: -83636974.1307201  Pxx: -4.67814764164473e-05 Pyy: -4.90405057478181e-05 Pzz: 3.61971525154775 
lz: 592.83625653764420349 Vol: 197623095.89316222072 PE: -83631998.3739084  Pxx: 4.70877837601282e-05 Pyy: 1.37345243438952e-05 Pzz: 3.78836888846718 
lz: 593.42264254806718782 Vol: 197679920.39556524158 PE: -83626316.3796231  Pxx: -2.13551000563197e-06 Pyy: 1.05033447319902e-05 Pzz: 3.97166771216795 
lz: 594.00902855849017214 Vol: 197724150.0754609108 PE: -83621800.3000291  Pxx: -7.73198580588184e-05 Pyy: 0.000124648012439425 Pzz: 4.13471879149505 
lz: 594.59541456891315647 Vol: 197779576.70244178176 PE: -83615670.0623648  Pxx: 4.33628712222403e-05 Pyy: 7.80055538086107e-05 Pzz: 4.31610721152749 
lz: 595.18180057933625449 Vol: 197830847.47882544994 PE: -83608997.6112906  Pxx: 2.14794847299087e-06 Pyy: 3.27012413979239e-05 Pzz: 4.46326475103307 
lz: 595.76818658975923881 Vol: 197886512.96910145879 PE: -83604012.3331658  Pxx: 4.10710449654306e-05 Pyy: 8.4685116185886e-05 Pzz: 4.64889014766335 
lz: 596.35457260018222314 Vol: 197927422.75136005878 PE: -83597510.711633  Pxx: 7.56050992193094e-05 Pyy: -8.814821557383e-06 Pzz: 4.79229804011171 
lz: 596.94095861060520747 Vol: 197982835.53314840794 PE: -83590347.9753808  Pxx: 2.25640016036206e-05 Pyy: 2.1136853702307e-05 Pzz: 4.95896120921167 
lz: 597.5273446210281918 Vol: 198029450.85624966025 PE: -83584471.4049028  Pxx: -3.34728531035719e-05 Pyy: -5.73297113249482e-05 Pzz: 5.10451674553475 
lz: 598.11373063145117612 Vol: 198079228.44884806871 PE: -83577175.3805989  Pxx: 1.49417593861349e-05 Pyy: 2.98404481415299e-05 Pzz: 5.26061797188483 
lz: 598.70011664187416045 Vol: 198129511.38410183787 PE: -83569670.0119606  Pxx: 9.07509653928678e-06 Pyy: 2.04202410293155e-05 Pzz: 5.41142591232576 
lz: 599.28650265229725846 Vol: 198173780.71440777183 PE: -83563177.1415553  Pxx: -5.04475136828751e-05 Pyy: 4.60850646370801e-05 Pzz: 5.54341534247192 
lz: 599.87288866272024279 Vol: 198221273.21151563525 PE: -83555562.7617305  Pxx: -1.14873763592325e-05 Pyy: -3.74331802471079e-05 Pzz: 5.69332341510521 
