lz: 406.9019945811243133 Vol: 67460388.67450261116 PE: -28681044.0397811  Pxx: 0.000105320894300487 Pyy: 0.000128495639108038 Pzz: -0.0710750362075926 
lz: 407.30889657570531881 Vol: 67475407.295910418034 PE: -28681517.3892131  Pxx: -4.89236437599177e-05 Pyy: -3.77138971330896e-05 Pzz: 0.159350796935909 
lz: 407.71579857028632432 Vol: 67496786.628513768315 PE: -28681860.7256656  Pxx: -5.87271005520518e-05 Pyy: 5.98362670094287e-05 Pzz: 0.361985396400242 
lz: 408.12270056486727299 Vol: 67516381.208243325353 PE: -28681280.3665977  Pxx: -2.80880334958395e-05 Pyy: 5.13602716133144e-05 Pzz: 0.599408878578247 
lz: 408.5296025594482785 Vol: 67534225.679065078497 PE: -28680479.6275893  Pxx: -1.61363548020038e-05 Pyy: -6.21285736223224e-05 Pzz: 0.784704896424555 
lz: 408.93650455402928401 Vol: 67557986.028628110886 PE: -28680049.140806  Pxx: 0.000113812967459351 Pyy: 3.1259349814519e-05 Pzz: 1.03760701510736 
lz: 409.34340654861028952 Vol: 67573807.075945258141 PE: -28679763.6922389  Pxx: 7.3954316358662e-05 Pyy: 7.27906766630098e-05 Pzz: 1.20444322595775 
lz: 409.75030854319231821 Vol: 67595705.787331566215 PE: -28679216.3896529  Pxx: -5.01215145706189e-05 Pyy: -5.71483299363928e-05 Pzz: 1.45495422434586 
lz: 410.15721053777332372 Vol: 67615317.170984476805 PE: -28678383.7139683  Pxx: -9.15973835605611e-05 Pyy: 0.000133543096775546 Pzz: 1.62966846188739 
lz: 410.56411253235427239 Vol: 67635454.868378967047 PE: -28677651.0461798  Pxx: -2.15528040680941e-05 Pyy: -0.000105194818162449 Pzz: 1.85918943075236 
lz: 410.9710145269352779 Vol: 67653819.742972105742 PE: -28676798.5751124  Pxx: 2.5549163244708e-06 Pyy: 6.96853855133538e-05 Pzz: 2.05302678449468 
lz: 411.37791652151628341 Vol: 67673460.19013607502 PE: -28676025.6632896  Pxx: 4.25332148338237e-05 Pyy: 0.000116532011111117 Pzz: 2.26169772534906 
lz: 411.78481851609728892 Vol: 67689081.852346554399 PE: -28675103.8123272  Pxx: 2.24431041544574e-05 Pyy: 0.000108231265007898 Pzz: 2.46184164433192 
lz: 412.19172051067829443 Vol: 67711585.751516804099 PE: -28673856.7629553  Pxx: 7.12946079504661e-05 Pyy: 8.61801982529273e-05 Pzz: 2.66866243853749 
lz: 412.59862250525929994 Vol: 67729154.060681849718 PE: -28672527.0770998  Pxx: 6.05850559175001e-05 Pyy: -0.000143023785966599 Pzz: 2.86570934530576 
lz: 413.00552449984127179 Vol: 67748133.410765841603 PE: -28671240.537855  Pxx: -2.96719530877743e-05 Pyy: 3.25482893241316e-05 Pzz: 3.0601164747111 
lz: 413.4124264944222773 Vol: 67765580.482411801815 PE: -28669919.5078498  Pxx: -4.97987719485532e-05 Pyy: -0.000102424833612413 Pzz: 3.25813457127306 
lz: 413.81932848900328281 Vol: 67785016.761783838272 PE: -28668393.1785299  Pxx: -2.98422462333202e-05 Pyy: 5.20294729803976e-05 Pzz: 3.43808606097344 
lz: 414.22623048358428832 Vol: 67807876.973016485572 PE: -28666764.8751158  Pxx: 0.000121916666893913 Pyy: 3.57174474094184e-05 Pzz: 3.64295911954369 
lz: 414.63313247816529383 Vol: 67825300.85518398881 PE: -28665035.0574649  Pxx: -5.61610404367171e-05 Pyy: 3.26201121656616e-05 Pzz: 3.81174471653928 
lz: 415.04003447274629934 Vol: 67842474.559752345085 PE: -28663460.2302652  Pxx: -6.30027477072974e-05 Pyy: 5.98444065970572e-05 Pzz: 4.009473442991 
lz: 415.44693646732730485 Vol: 67860806.195998713374 PE: -28661792.6409747  Pxx: -7.93390229354081e-05 Pyy: -8.39481709942235e-05 Pzz: 4.192190414271 
lz: 415.85383846190831036 Vol: 67881055.235312014818 PE: -28659951.6522055  Pxx: -2.34759046559653e-05 Pyy: 1.88165910692221e-05 Pzz: 4.3755646544437 
lz: 416.26074045649028221 Vol: 67901863.025372982025 PE: -28657977.8449343  Pxx: -9.21004127401043e-05 Pyy: 7.25124659235447e-05 Pzz: 4.56407030760805 
lz: 416.66764245107128772 Vol: 67919132.493155434728 PE: -28655912.5795324  Pxx: 2.19658182475196e-05 Pyy: 1.86642864445085e-06 Pzz: 4.73690138813797 
lz: 417.07454444565229323 Vol: 67937151.925465449691 PE: -28653718.994638  Pxx: 5.5532144359826e-06 Pyy: -6.49357904260538e-05 Pzz: 4.91257172823653 
lz: 417.48144644023329874 Vol: 67954928.767192214727 PE: -28651551.5893336  Pxx: 6.52771060204221e-05 Pyy: -2.66380023988808e-06 Pzz: 5.07876843862532 
lz: 417.88834843481430426 Vol: 67973121.351284101605 PE: -28649328.3274  Pxx: -3.07232827540909e-05 Pyy: 4.35177061598896e-05 Pzz: 5.2505986079568 
lz: 418.29525042939530977 Vol: 67989987.521703630686 PE: -28646955.5655399  Pxx: -6.74952298802728e-05 Pyy: -0.000110334060893816 Pzz: 5.41016951174933 
lz: 418.70215242397631528 Vol: 68007834.243984252214 PE: -28644659.7178135  Pxx: -9.51191304183571e-05 Pyy: -0.000119152492481828 Pzz: 5.58452782631491 
lz: 419.12085457640029063 Vol: 68024928.074055045843 PE: -28642420.8188477  Pxx: -4.73889625298045e-05 Pyy: -1.40297013838184e-05 Pzz: 5.74106859305426 
lz: 419.53955672882432282 Vol: 68046993.562499150634 PE: -28639973.562968  Pxx: 8.43420362632713e-05 Pyy: 9.97984981566425e-05 Pzz: 5.9175314422399 
lz: 419.95825888124829817 Vol: 68064947.58607237041 PE: -28637322.4193729  Pxx: -3.06394781128259e-05 Pyy: -5.60756532680234e-05 Pzz: 6.06680746955498 
lz: 420.37696103367227352 Vol: 68079573.080280393362 PE: -28634619.6522336  Pxx: -7.95770513209491e-05 Pyy: -9.80471176100535e-05 Pzz: 6.2352904474632 
lz: 420.79566318609630571 Vol: 68096984.367013454437 PE: -28631826.959143  Pxx: 3.12519828260699e-05 Pyy: -7.62964025850879e-05 Pzz: 6.37090413797015 
lz: 421.21436533852028106 Vol: 68118405.96412217617 PE: -28628995.1766658  Pxx: 1.67468337860554e-05 Pyy: 7.30326005344766e-06 Pzz: 6.54206703613313 
lz: 421.63306749094431325 Vol: 68132690.194722801447 PE: -28626080.124581  Pxx: -4.77299596670105e-05 Pyy: -2.48943868560794e-05 Pzz: 6.68285795643264 
lz: 422.05176964336732226 Vol: 68153036.730139151216 PE: -28623194.2770599  Pxx: -7.2649437545835e-05 Pyy: -7.64568005198348e-05 Pzz: 6.84709276586686 
lz: 422.47047179579129761 Vol: 68170033.613321483135 PE: -28620168.8198419  Pxx: 0.00012246465491062 Pyy: -4.91064905012251e-05 Pzz: 6.98523979128277 
lz: 422.88917394821527296 Vol: 68188449.363143861294 PE: -28617108.8532411  Pxx: 0.000127425064550237 Pyy: 2.89917301324261e-05 Pzz: 7.12704313393261 
lz: 423.30787610063930515 Vol: 68202006.809559583664 PE: -28614007.6539114  Pxx: -3.86238355022599e-05 Pyy: -6.40031590895395e-05 Pzz: 7.26007467011602 
lz: 423.7265782530632805 Vol: 68221287.165145635605 PE: -28610832.4170176  Pxx: 9.80047987988105e-05 Pyy: 7.99222377382072e-05 Pzz: 7.38747168809 
lz: 424.14528040548731269 Vol: 68237729.683624878526 PE: -28607698.1329349  Pxx: -2.71881534928351e-05 Pyy: -3.41120624058797e-05 Pzz: 7.5414921944365 
