0.0715835350503494 11.1261849857092    841643.1    
0.0725839838272349 11.195219034991    841516.5    
0.0735844326041202 11.277492031991    841205.9    
0.0745848813810056 11.2705653651408    841122.1    
0.075585330157891 10.8986465100649    841771.1    
0.0765857789347765 9.78438696312603    843536.4    
0.0775862277116618 8.41366616868204    845622.4    
0.0785866764885472 7.58010159957866    846739.7    
0.0795871252654327 6.84750539372056    847704.6    
0.0805875740423182 6.14471284719996    848511.2    
0.0815880228192036 6.15027106240788    848584.2    
0.082588471596089 6.31071334539274    848678.7    
0.0835889203729745 6.44584332631531    848493.4    
0.0845893691498588 6.56954277158673    848295.0    
0.0855898179267442 6.60690961987489    848528.8    
0.0865902667036298 6.58091903161963    848444.5    
0.0875907154805152 6.57695596089337    848254.3    
0.0885911642574007 6.71228488483331    848089.6    
0.0895916130342862 6.74261359232768    848027.9    
0.0905920618111715 6.71700609740336    847925.1    
0.091592510588057 6.49245535253473    848028.1    
0.0925929593649424 6.35230830942034    847946.9    
0.0935934081418278 6.13215909409702    848219.3    
0.0945938569187131 5.91961795872954    848358.6    
0.0955943056955986 5.75294365073222    848434.1    
0.096594754472484 5.51715038472088    848780.9    
0.0975952032493695 5.57554815720535    848548.7    
0.098595652026255 5.26599135404717    848993.9    
0.0995961008031403 4.91341421040264    849437.7    
0.100596549580026 4.49006864212864    849899.8    
0.101596998356911 3.90806754816006    850531.2    
0.102597447133797 3.68326763400718    850856.7    
0.103597895910682 3.68374771945385    851100.5    
0.104598344687567 3.74462100543031    850894.9    
0.105598793464453 3.81075131744492    851140.4    
0.106599242241338 3.9539647358983    850885.1    
0.107599691018224 4.06692588479171    850693.8    
0.108600139795109 4.12125334276573    850591.1    
0.109600588571995 4.20629048835693    850425.2    
0.11060103734888 4.28572637370916    850182.4    
0.111601486125765 4.35388530951501    850055.7    
0.112601934902651 4.21202818823262    850057.8    
0.113602383679536 4.24475933116217    849918.7    
0.114602832456422 4.27623225058415    849654.6    
0.115603281233307 4.32675824883367    849808.8    
0.116603730010193 4.44275371572521    849594.0    
0.117604178787078 4.55776986761314    849519.6    
0.118604627563963 4.70048121941934    849550.7    
0.119605076340848 4.7504835551376    849479.1    
0.120605525117733 4.70832097572605    849522.7    
0.121605973894619 4.61934077098961    849749.5    
0.122606422671504 4.56522447395013    850069.7    
0.12360687144839 4.36517288013318    850435.8    
0.124607320225275 4.32530592388615    850417.1    
0.12560776900216 4.37136275360626    850361.0    
0.126608217779046 4.45196423328657    850489.4    
0.127608666555931 4.66007067688724    850131.6    
0.128609115332817 4.84623815850224    850013.6    
0.129609564109702 5.0486738157293    850007.4    
0.130610012886588 5.25982240711854    849630.6    
0.131610461663473 5.45700014998032    849187.6    
0.132610910440359 5.68969792965823    848981.4    
0.133611359217244 5.91380228443547    848969.4    
0.134611807994129 6.10670825025664    848506.3    
0.135612256771015 6.21683003833706    848282.9    
0.1366127055479 6.35650237435096    848370.1    
0.137613154324786 6.54452045481311    847968.9    
0.138613603101671 6.64485868854315    847909.8    
0.139614051878556 6.68730469740278    847858.2    
0.140614500655442 6.25577791863045    848207.4    
0.141614949432327 5.68604785958068    848655.6    
0.142615398209213 5.50612865913657    848766.6    
0.143615846986098 5.16967936076048    849150.8    
0.144616295762984 4.7672875586352    849647.9    
0.145616744539869 4.77737296136218    849646.3    
0.146617193316754 4.53240000687742    849804.2    
0.14761764209364 4.20092848924675    850387.9    
0.148618090870525 4.11381648203898    850384.4    
0.14961853964741 4.10472114734927    850437.1    
0.150618988424295 3.85418786029631    850653.8    
0.151619437201181 3.87848081478779    850718.2    
0.152619885978066 3.80090441759054    850909.9    
0.153620334754952 3.85328648803055    851022.5    
0.154620783531837 3.87388259930408    850896.9    
0.155621232308722 3.98248311669619    850730.0    
0.156621681085608 4.01649736652971    850805.0    
0.157622129862493 4.2038896623951    850485.0    
0.158622578639379 4.22027748318467    850621.4    
0.159623027416264 4.34731785513009    850317.7    
0.16062347619315 4.21444957866711    850562.9    
0.161623924970035 4.15985388382343    850528.7    
0.16262437374692 3.84727882175124    850725.1    
0.163624822523806 3.67340824750382    851019.0    
0.164625271300691 3.69634907752572    850871.2    
0.165625720077577 3.71161774859349    850870.9    
0.166626168854462 3.64575621809666    850815.4    
0.167626617631348 3.63014340402874    851028.0    
0.168627066408233 3.59886026893249    851005.2    
0.169627515185119 3.69224332923963    850868.3    
0.170627963962004 3.74883731923739    850460.4    
0.171628412738889 3.57064492305473    850745.4    
0.172628861515775 3.49400382763155    850967.3    
0.17362931029266 3.3781005245776    850990.1    
0.174629759069546 3.17120762858493    851194.5    
0.175630207846431 3.08940535036244    851375.4    
0.176630656623316 2.88916056507332    851381.0    
0.177631105400202 2.74557018825651    851583.4    
0.178631554177087 2.70665126577718    851702.4    
0.179632002953973 2.3162010282413    852080.1    
0.180632451730858 2.12114458679353    852216.6    
0.181632900507744 1.88256735802211    852533.2    
0.182633349284628 1.74451414020081    852640.5    
0.183633798061513 1.94794808088692    852468.0    
0.184634246838399 2.03015343396539    852703.4    
0.185634695615284 2.10441877130275    852600.9    
0.18663514439217 2.23784409413424    852364.6    
0.187635593169055 2.3485249290489    852324.6    
0.188636041945941 2.07425614318026    852480.8    
0.189636490722826 2.11902218821088    852640.3    
0.190636939499711 2.19719725526521    852595.9    
0.191637388276597 2.22918320192734    852289.9    
0.192637837053482 2.26424849055979    852411.2    
0.193638285830368 2.27830126719711    852433.1    
0.194638734607253 2.23680817489892    852496.6    
0.195639183384139 2.33822604152548    852276.5    
0.196639632161024 2.30370715051545    852270.3    
0.197640080937909 2.36331576083989    852330.8    
0.198640529714795 2.3648445314905    852282.4    
